Pedido_ID;Data_Pedido;Cliente_ID;Cidade;UF;Regiao;Categoria_Produto;Produto;Quantidade;Valor_Unitario_R$;Valor_Total_R$;Canal_Marketing;Desconto_%;Frete_R$;Status_Pedido;Avaliacao_1a5;Tempo_Entrega_Dias;Reclamacao
PED-0844;11/03/2024;CLI-1702;Belo Horizonte;MS;Centro-Oeste;Brinquedos;Jogo de Tabuleiro;5;2206,78;11033,90;Orgânico;20;45,49;Entregue;1;1;Não
PED-0845;22/08/2024;CLI-1085;Campinas;MG;Sudeste;Alimentos;Vinho;3;35,75;107,25;YouTube Ads;15;6,11;Processando;;;
PED-0846;02/09/2023;CLI-9363;Londrina;PB;Nordeste;Beleza;Perfume;5;1694,99;8474,95;YouTube Ads;0;3,76;Em Transporte;;;
PED-0847;09/07/2023;CLI-8186;Juiz de Fora;TO;Norte;Livros;Autoajuda;2;274,89;549,78;TikTok Ads;5;20,38;Em Transporte;;;
PED-0848;29/01/2024;CLI-3412;João Pessoa;AC;Norte;Casa;Vaso Decorativo;1;531,58;531,58;TikTok Ads;5;14,72;Processando;;;
PED-0849;20/10/2024;CLI-9915;Uberlândia;TO;Norte;Casa;Organizador;5;1120,36;5601,80;Google Ads;25;30,40;Cancelado;;;
PED-0850;06/08/2023;CLI-1182;Porto Alegre;AL;Nordeste;Beleza;Hidratante;1;2372,51;2372,51;Orgânico;0;11,59;Em Transporte;;;
PED-0851;09/06/2024;CLI-6813;Rio de Janeiro;DF;Centro-Oeste;Brinquedos;Quebra-Cabeça;4;2652,67;10610,68;E-mail Marketing;20;15,11;Processando;;;
PED-0852;19/04/2023;CLI-6924;Uberlândia;MT;Centro-Oeste;Moda;Tênis;1;2967,40;2967,40;Orgânico;15;38,60;Em Transporte;;;
PED-0853;18/05/2024;CLI-7471;Salvador;SE;Nordeste;Eletrônicos;Smart Watch;4;1609,09;6436,36;E-mail Marketing;10;0,29;Devolvido;;12;
PED-0854;19/12/2023;CLI-7888;Goiânia;AP;Norte;Casa;Vaso Decorativo;1;670,93;670,93;Facebook Ads;25;15,12;Em Transporte;;;
PED-0855;09/06/2023;CLI-5399;Juiz de Fora;PB;Nordeste;Beleza;Maquiagem;4;104,10;416,40;Google Ads;30;3,49;Devolvido;;24;
PED-0856;14/08/2024;CLI-2374;Londrina;GO;Centro-Oeste;Moda;Relógio;4;2856,78;11427,12;TikTok Ads;0;47,72;Cancelado;;;
PED-0857;19/07/2024;CLI-8170;Campinas;AP;Norte;Esportes;Garrafa Térmica;1;425,68;425,68;Orgânico;30;18,23;Cancelado;;;
PED-0858;18/07/2023;CLI-2227;Teresina;RS;Sul;Beleza;Perfume;1;3019,96;3019,96;YouTube Ads;0;5,44;Devolvido;;11;
PED-0859;30/05/2024;CLI-4077;São José dos Campos;MS;Centro-Oeste;Casa;Vaso Decorativo;4;2341,15;9364,60;Instagram Ads;30;39,41;Cancelado;;;
PED-0860;28/05/2024;CLI-7018;Vitória;AM;Norte;Casa;Almofada;3;999,90;2999,70;Orgânico;30;2,91;Processando;;;
PED-0861;07/08/2023;CLI-5604;Niterói;PB;Nordeste;Esportes;Haltere;5;1000,79;5003,95;TikTok Ads;0;29,78;Devolvido;;22;
PED-0862;07/09/2023;CLI-7336;Niterói;CE;Nordeste;Eletrônicos;Fone Bluetooth;4;2578,17;10312,68;Google Ads;15;8,35;Processando;;;
PED-0863;07/04/2024;CLI-8274;Recife;SC;Sul;Moda;Calça Jeans;4;3109,13;12436,52;Facebook Ads;25;5,85;Entregue;4;17;Sim
PED-0864;17/10/2024;CLI-2708;Campinas;RN;Nordeste;Eletrônicos;Smartphone;4;1797,56;7190,24;Influenciador;25;19,18;Devolvido;;6;
PED-0865;07/02/2023;CLI-1341;Londrina;RR;Norte;Moda;Calça Jeans;1;1769,64;1769,64;Facebook Ads;10;12,31;Em Transporte;;;
PED-0866;18/10/2023;CLI-2867;Porto Alegre;MT;Centro-Oeste;Esportes;Tênis Corrida;4;31,15;124,60;Facebook Ads;10;12,00;Cancelado;;;
PED-0867;02/07/2024;CLI-6994;Guarulhos;MG;Sudeste;Moda;Relógio;1;2047,94;2047,94;YouTube Ads;30;41,10;Devolvido;;10;
PED-0868;04/08/2024;CLI-7767;Londrina;AP;Norte;Esportes;Garrafa Térmica;1;519,77;519,77;Google Ads;10;45,94;Entregue;1;20;Não
PED-0869;25/03/2023;CLI-2887;Santos;SC;Sul;Livros;Não-Ficção;4;1681,43;6725,72;Influenciador;15;20,96;Em Transporte;;;
PED-0870;25/07/2024;CLI-5931;Belo Horizonte;MG;Sudeste;Moda;Bolsa;2;2561,31;5122,62;E-mail Marketing;25;24,53;Cancelado;;;
PED-0871;03/12/2024;CLI-9138;Goiânia;RN;Nordeste;Livros;Técnico;1;1634,02;1634,02;Facebook Ads;15;28,67;Processando;;;
PED-0872;23/03/2023;CLI-2644;Osasco;CE;Nordeste;Moda;Tênis;2;3232,85;6465,70;E-mail Marketing;5;11,26;Entregue;3;3;Não
PED-0873;23/10/2023;CLI-7376;Feira de Santana;PB;Nordeste;Moda;Tênis;4;328,91;1315,64;Instagram Ads;0;43,45;Devolvido;;14;
PED-0874;04/04/2024;CLI-2217;Florianópolis;MS;Centro-Oeste;Livros;HQ/Mangá;3;64,81;194,43;TikTok Ads;30;19,19;Cancelado;;;
PED-0875;07/02/2023;CLI-6650;Osasco;AL;Nordeste;Livros;HQ/Mangá;2;772,79;1545,58;Orgânico;30;15,29;Em Transporte;;;
PED-0876;02/01/2023;CLI-3077;Aparecida de Goiânia;AC;Norte;Brinquedos;Carrinho;4;295,98;1183,92;Orgânico;25;7,91;Cancelado;;;
PED-0877;19/04/2023;CLI-2883;Ribeirão Preto;CE;Nordeste;Casa;Almofada;3;3037,43;9112,29;Orgânico;20;26,73;Processando;;;
PED-0878;23/11/2023;CLI-3953;Londrina;PB;Nordeste;Moda;Camiseta;2;277,36;554,72;Facebook Ads;30;21,70;Processando;;;
PED-0879;14/07/2024;CLI-3433;Maceió;SP;Sudeste;Livros;Técnico;1;781,43;781,43;E-mail Marketing;5;22,94;Processando;;;
PED-0880;23/05/2023;CLI-4640;Aracaju;AP;Norte;Esportes;Bola;2;1770,89;3541,78;YouTube Ads;30;25,52;Entregue;3;22;Não
PED-0881;10/09/2023;CLI-9211;Juiz de Fora;MT;Centro-Oeste;Casa;Quadro;2;1858,59;3717,18;TikTok Ads;15;32,14;Entregue;5;17;Não
PED-0882;04/09/2023;CLI-7906;Sorocaba;RJ;Sudeste;Esportes;Tapete Yoga;2;1980,83;3961,66;Influenciador;25;13,76;Em Transporte;;;
PED-0883;22/08/2023;CLI-2217;Teresina;MA;Nordeste;Eletrônicos;Tablet;1;1629,41;1629,41;Instagram Ads;20;25,78;Em Transporte;;;
PED-0884;16/08/2024;CLI-9034;Manaus;PR;Sul;Moda;Relógio;4;3120,80;12483,20;Instagram Ads;10;34,11;Cancelado;;;
PED-0885;07/08/2024;CLI-6521;Porto Velho;RN;Nordeste;Moda;Bolsa;3;1701,80;5105,40;Orgânico;0;4,13;Devolvido;;14;
PED-0886;17/05/2023;CLI-3452;Salvador;SE;Nordeste;Alimentos;Chocolate;2;1416,49;2832,98;Google Ads;25;45,09;Entregue;2;16;Não
PED-0887;07/09/2024;CLI-5605;Aracaju;GO;Centro-Oeste;Casa;Organizador;2;2562,86;5125,72;YouTube Ads;0;37,71;Em Transporte;;;
PED-0888;07/02/2023;CLI-9976;Brasília;PA;Norte;Livros;HQ/Mangá;5;1576,77;7883,85;E-mail Marketing;0;22,92;Cancelado;;;
PED-0889;15/11/2023;CLI-6608;Ribeirão Preto;DF;Centro-Oeste;Eletrônicos;Fone Bluetooth;1;3065,79;3065,79;Instagram Ads;5;1,44;Em Transporte;;;
PED-0890;30/06/2024;CLI-8175;Salvador;PB;Nordeste;Moda;Tênis;5;666,25;3331,25;Facebook Ads;25;29,85;Devolvido;;16;
PED-0891;08/12/2023;CLI-3203;Cuiabá;RS;Sul;Brinquedos;Jogo de Tabuleiro;4;3008,73;12034,92;Orgânico;0;45,90;Devolvido;;9;
PED-0892;06/07/2024;CLI-1213;Ribeirão Preto;MG;Sudeste;Alimentos;Chocolate;1;1518,45;1518,45;Orgânico;20;30,54;Em Transporte;;;
PED-0893;15/12/2023;CLI-4785;Santos;AM;Norte;Eletrônicos;Notebook;5;1555,92;7779,60;YouTube Ads;0;19,52;Cancelado;;;
PED-0894;22/12/2023;CLI-7546;Rio de Janeiro;TO;Norte;Casa;Luminária;1;2775,97;2775,97;E-mail Marketing;10;5,85;Devolvido;;10;
PED-0895;12/01/2023;CLI-1847;Sorocaba;TO;Norte;Alimentos;Kit Fitness;5;1978,69;9893,45;Orgânico;30;47,97;Cancelado;;;
PED-0896;03/12/2024;CLI-2308;Aparecida de Goiânia;AC;Norte;Moda;Bolsa;3;2017,43;6052,29;E-mail Marketing;10;23,14;Devolvido;;17;
PED-0897;19/12/2023;CLI-8753;Rio de Janeiro;TO;Norte;Esportes;Garrafa Térmica;1;3146,36;3146,36;YouTube Ads;30;35,85;Entregue;1;10;Não
PED-0898;27/12/2023;CLI-3543;Sorocaba;SC;Sul;Alimentos;Vinho;3;2045,75;6137,25;Influenciador;10;36,71;Cancelado;;;
PED-0899;30/10/2024;CLI-3021;Salvador;PB;Nordeste;Esportes;Haltere;2;202,53;405,06;Instagram Ads;0;27,54;Cancelado;;;
PED-0900;01/02/2023;CLI-2389;São José dos Campos;GO;Centro-Oeste;Moda;Relógio;4;2479,29;9917,16;Orgânico;5;7,16;Cancelado;;;
PED-0901;24/08/2024;CLI-7998;Rio de Janeiro;MS;Centro-Oeste;Beleza;Shampoo;4;2708,67;10834,68;Instagram Ads;15;40,37;Processando;;;
PED-0902;18/05/2024;CLI-6291;João Pessoa;SE;Nordeste;Casa;Quadro;3;1820,30;5460,90;YouTube Ads;0;7,65;Em Transporte;;;
PED-0903;16/10/2023;CLI-3585;Santos;PB;Nordeste;Casa;Organizador;2;1678,59;3357,18;Orgânico;0;25,50;Processando;;;
PED-0904;25/12/2024;CLI-7668;Niterói;ES;Sudeste;Moda;Relógio;5;3261,88;16309,40;Google Ads;0;16,16;Cancelado;;;
PED-0905;31/10/2023;CLI-1490;Fortaleza;SC;Sul;Esportes;Bola;1;1169,15;1169,15;Influenciador;0;10,69;Entregue;4;21;Não
PED-0906;03/02/2024;CLI-5131;Curitiba;PR;Sul;Beleza;Perfume;2;1208,96;2417,92;Google Ads;15;48,14;Cancelado;;;
PED-0907;16/12/2024;CLI-7357;Joinville;RS;Sul;Casa;Vaso Decorativo;5;304,15;1520,75;Facebook Ads;0;14,48;Cancelado;;;
PED-0908;16/12/2023;CLI-2273;Londrina;MA;Nordeste;Eletrônicos;Smart Watch;3;2734,98;8204,94;TikTok Ads;10;17,63;Entregue;1;10;Não
PED-0909;08/04/2023;CLI-1839;São José dos Campos;TO;Norte;Esportes;Tênis Corrida;3;761,70;2285,10;E-mail Marketing;0;10,84;Processando;;;
PED-0910;16/08/2024;CLI-6168;Cuiabá;PB;Nordeste;Moda;Bolsa;5;2438,96;12194,80;E-mail Marketing;25;16,91;Em Transporte;;;
PED-0911;21/05/2023;CLI-5001;Porto Alegre;PB;Nordeste;Beleza;Hidratante;4;2104,97;8419,88;Google Ads;5;17,14;Entregue;2;24;Não
PED-0912;14/03/2024;CLI-7482;Cuiabá;BA;Nordeste;Casa;Vaso Decorativo;3;3025,44;9076,32;Facebook Ads;10;32,93;Em Transporte;;;
PED-0913;01/06/2023;CLI-5188;Campinas;AC;Norte;Esportes;Tênis Corrida;4;1781,04;7124,16;TikTok Ads;15;31,46;Entregue;2;5;Não
PED-0914;28/02/2023;CLI-8907;Fortaleza;AL;Nordeste;Esportes;Tapete Yoga;3;1339,05;4017,15;Instagram Ads;15;38,91;Processando;;;
PED-0915;22/12/2024;CLI-2895;Aracaju;RN;Nordeste;Eletrônicos;Smart Watch;1;2031,87;2031,87;Instagram Ads;5;3,70;Cancelado;;;
PED-0916;18/06/2023;CLI-7508;Teresina;PE;Nordeste;Esportes;Garrafa Térmica;4;925,92;3703,68;YouTube Ads;10;4,00;Cancelado;;;
PED-0917;10/04/2023;CLI-1980;Ribeirão Preto;RS;Sul;Brinquedos;Quebra-Cabeça;2;3267,64;6535,28;TikTok Ads;0;27,68;Cancelado;;;
PED-0918;26/12/2023;CLI-3998;Campo Grande;ES;Sudeste;Esportes;Haltere;2;1051,23;2102,46;E-mail Marketing;25;25,51;Entregue;4;2;Sim
PED-0919;30/07/2023;CLI-9843;Sorocaba;RJ;Sudeste;Brinquedos;Lego;1;2793,98;2793,98;Google Ads;20;9,76;Entregue;4;12;Não
PED-0920;02/01/2024;CLI-2141;João Pessoa;TO;Norte;Alimentos;Vinho;3;979,64;2938,92;Google Ads;30;20,18;Processando;;;
PED-0921;27/05/2023;CLI-4215;Curitiba;RS;Sul;Esportes;Haltere;4;1532,23;6128,92;Facebook Ads;0;7,58;Em Transporte;;;
PED-0922;30/12/2023;CLI-2388;João Pessoa;MA;Nordeste;Alimentos;Kit Fitness;5;1049,99;5249,95;Facebook Ads;10;42,29;Em Transporte;;;
PED-0923;11/03/2024;CLI-8414;Fortaleza;PR;Sul;Beleza;Hidratante;5;2691,36;13456,80;TikTok Ads;15;48,83;Devolvido;;3;
PED-0924;26/10/2024;CLI-6370;Londrina;AL;Nordeste;Moda;Bolsa;2;2122,99;4245,98;Orgânico;10;41,06;Devolvido;;11;
PED-0925;15/04/2023;CLI-2305;Manaus;RO;Norte;Casa;Vaso Decorativo;3;1577,78;4733,34;Facebook Ads;30;14,39;Devolvido;;5;
PED-0926;16/04/2023;CLI-6721;Manaus;RO;Norte;Brinquedos;Boneca;5;315,61;1578,05;Influenciador;20;20,16;Cancelado;;;
PED-0927;14/11/2023;CLI-7079;Londrina;SC;Sul;Moda;Bolsa;3;606,69;1820,07;Facebook Ads;15;43,23;Em Transporte;;;
PED-0928;11/02/2023;CLI-8204;Ribeirão Preto;CE;Nordeste;Brinquedos;Boneca;1;1622,85;1622,85;Instagram Ads;5;35,80;Devolvido;;1;
PED-0929;01/01/2024;CLI-4277;Campo Grande;SE;Nordeste;Casa;Luminária;2;3401,52;6803,04;E-mail Marketing;15;31,60;Devolvido;;2;
PED-0930;15/05/2024;CLI-1368;São José dos Campos;SE;Nordeste;Livros;Romance;5;3326,35;16631,75;Facebook Ads;5;4,34;Entregue;2;4;Não
PED-0931;26/11/2023;CLI-4414;Juiz de Fora;DF;Centro-Oeste;Moda;Bolsa;1;1249,22;1249,22;Google Ads;10;2,36;Em Transporte;;;
PED-0932;14/06/2023;CLI-4396;Londrina;SP;Sudeste;Brinquedos;Quebra-Cabeça;4;1077,45;4309,80;E-mail Marketing;0;8,71;Processando;;;
PED-0933;22/10/2024;CLI-3071;São Luís;RO;Norte;Brinquedos;Lego;4;2919,79;11679,16;E-mail Marketing;20;14,10;Entregue;4;3;Sim
PED-0934;01/10/2024;CLI-4841;Recife;RN;Nordeste;Alimentos;Kit Fitness;1;1684,42;1684,42;Google Ads;0;15,96;Entregue;1;10;Não
PED-0935;20/06/2024;CLI-6950;Goiânia;PE;Nordeste;Alimentos;Vinho;1;940,07;940,07;E-mail Marketing;5;34,44;Devolvido;;1;
PED-0936;08/11/2023;CLI-5018;Curitiba;PB;Nordeste;Beleza;Perfume;2;467,14;934,28;Facebook Ads;0;2,40;Em Transporte;;;
PED-0937;05/06/2024;CLI-8722;Feira de Santana;PI;Nordeste;Moda;Calça Jeans;5;3271,81;16359,05;TikTok Ads;20;34,39;Em Transporte;;;
PED-0938;09/01/2024;CLI-8989;Porto Alegre;RJ;Sudeste;Beleza;Perfume;2;3204,33;6408,66;E-mail Marketing;25;44,29;Processando;;;
PED-0939;07/07/2023;CLI-8913;Vitória;PA;Norte;Alimentos;Kit Fitness;4;2626,88;10507,52;Orgânico;15;30,26;Cancelado;;;
PED-0940;05/02/2024;CLI-3697;Maceió;TO;Norte;Brinquedos;Carrinho;1;333,55;333,55;Orgânico;10;13,15;Em Transporte;;;
PED-0941;04/08/2023;CLI-9100;Feira de Santana;RR;Norte;Eletrônicos;Fone Bluetooth;5;2044,40;10222,00;YouTube Ads;5;29,76;Em Transporte;;;
PED-0942;21/04/2023;CLI-3411;Porto Alegre;PE;Nordeste;Alimentos;Vinho;2;1111,50;2223,00;Instagram Ads;0;32,24;Em Transporte;;;
PED-0943;14/01/2024;CLI-7909;Maceió;MA;Nordeste;Esportes;Tapete Yoga;1;656,13;656,13;TikTok Ads;0;29,34;Devolvido;;19;
PED-0944;21/07/2023;CLI-7393;Aparecida de Goiânia;RS;Sul;Eletrônicos;Smart Watch;5;2325,36;11626,80;Instagram Ads;30;41,64;Entregue;4;13;Não
PED-0945;07/12/2023;CLI-7676;Goiânia;AM;Norte;Esportes;Tênis Corrida;2;1359,13;2718,26;Facebook Ads;15;8,20;Entregue;5;10;Sim
PED-0946;26/02/2024;CLI-9083;Vitória;MG;Sudeste;Beleza;Protetor Solar;2;3008,41;6016,82;E-mail Marketing;10;49,51;Processando;;;
PED-0947;16/12/2024;CLI-5080;Guarulhos;ES;Sudeste;Casa;Organizador;4;1357,29;5429,16;E-mail Marketing;30;45,26;Em Transporte;;;
PED-0948;19/07/2024;CLI-3669;Salvador;RO;Norte;Moda;Tênis;3;2420,51;7261,53;TikTok Ads;30;17,69;Em Transporte;;;
PED-0949;20/01/2023;CLI-2957;São José dos Campos;PA;Norte;Eletrônicos;Notebook;2;411,24;822,48;Orgânico;25;15,95;Cancelado;;;
PED-0950;12/09/2024;CLI-9692;Niterói;RJ;Sudeste;Eletrônicos;Smart Watch;3;593,58;1780,74;YouTube Ads;5;2,85;Em Transporte;;;
PED-0951;21/06/2024;CLI-2251;João Pessoa;AP;Norte;Casa;Luminária;3;3229,61;9688,83;Influenciador;20;21,03;Cancelado;;;
PED-0952;11/10/2023;CLI-6948;Joinville;RO;Norte;Brinquedos;Boneca;1;27,21;27,21;Google Ads;20;0,89;Processando;;;
PED-0953;15/02/2023;CLI-5266;Aracaju;PI;Nordeste;Livros;Técnico;2;1763,29;3526,58;Instagram Ads;10;4,64;Processando;;;
PED-0954;28/08/2024;CLI-9531;Guarulhos;RO;Norte;Casa;Almofada;3;3032,79;9098,37;Orgânico;30;10,52;Devolvido;;14;
PED-0955;11/02/2024;CLI-2052;Santos;SP;Sudeste;Eletrônicos;Smartphone;1;1647,04;1647,04;Orgânico;20;47,88;Processando;;;
PED-0956;24/10/2024;CLI-9929;Aracaju;GO;Centro-Oeste;Moda;Tênis;4;2158,40;8633,60;Influenciador;25;39,87;Entregue;5;11;Não
PED-0957;09/07/2023;CLI-2759;Joinville;PE;Nordeste;Esportes;Bola;2;2474,88;4949,76;TikTok Ads;30;34,22;Cancelado;;;
PED-0958;12/10/2023;CLI-4698;São José dos Campos;PE;Nordeste;Livros;Não-Ficção;5;148,83;744,15;E-mail Marketing;10;13,12;Em Transporte;;;
PED-0959;20/01/2024;CLI-6529;Ribeirão Preto;PI;Nordeste;Casa;Vaso Decorativo;4;1778,93;7115,72;Facebook Ads;20;0,64;Processando;;;
PED-0960;28/05/2024;CLI-6821;Salvador;AL;Nordeste;Casa;Quadro;5;3455,90;17279,50;Google Ads;30;22,34;Cancelado;;;
PED-0961;07/07/2024;CLI-3279;Feira de Santana;AL;Nordeste;Brinquedos;Boneca;4;856,40;3425,60;TikTok Ads;30;14,92;Processando;;;
PED-0962;06/02/2023;CLI-6562;São José dos Campos;PE;Nordeste;Alimentos;Vinho;1;1173,17;1173,17;E-mail Marketing;0;28,41;Entregue;2;16;Não
PED-0963;21/06/2023;CLI-9744;Maceió;PR;Sul;Eletrônicos;Smartphone;1;538,76;538,76;E-mail Marketing;25;41,49;Devolvido;;21;
PED-0964;30/08/2024;CLI-4643;Vitória;RR;Norte;Esportes;Haltere;1;919,74;919,74;YouTube Ads;5;16,82;Processando;;;
PED-0965;15/09/2023;CLI-5540;Curitiba;RJ;Sudeste;Casa;Almofada;5;1988,43;9942,15;Influenciador;0;47,33;Em Transporte;;;
PED-0966;06/05/2024;CLI-5511;Campo Grande;AL;Nordeste;Alimentos;Café Especial;4;1578,28;6313,12;E-mail Marketing;30;40,72;Entregue;2;20;Não
PED-0967;14/09/2024;CLI-7317;Juiz de Fora;PR;Sul;Alimentos;Cesta Orgânica;1;622,64;622,64;E-mail Marketing;30;11,31;Em Transporte;;;
PED-0968;11/06/2023;CLI-1595;Campinas;RS;Sul;Eletrônicos;Smart Watch;3;96,21;288,63;Influenciador;30;2,83;Devolvido;;14;
PED-0969;11/02/2023;CLI-8733;Aparecida de Goiânia;AL;Nordeste;Casa;Quadro;5;157,30;786,50;Facebook Ads;5;47,96;Entregue;4;1;Não
PED-0970;20/08/2024;CLI-1634;Recife;SE;Nordeste;Casa;Vaso Decorativo;3;197,88;593,64;E-mail Marketing;0;18,11;Processando;;;
PED-0971;23/07/2023;CLI-6062;Campinas;GO;Centro-Oeste;Brinquedos;Lego;1;739,15;739,15;Facebook Ads;10;29,49;Processando;;;
PED-0972;31/05/2023;CLI-9067;Campo Grande;MG;Sudeste;Moda;Bolsa;2;30,49;60,98;TikTok Ads;10;22,21;Entregue;3;16;Não
PED-0973;02/10/2023;CLI-1350;Niterói;RN;Nordeste;Casa;Organizador;4;433,99;1735,96;Instagram Ads;10;16,91;Devolvido;;8;
PED-0974;13/12/2023;CLI-6396;Uberlândia;SE;Nordeste;Casa;Organizador;3;2654,13;7962,39;E-mail Marketing;30;19,42;Em Transporte;;;
PED-0975;10/03/2023;CLI-4314;Fortaleza;AL;Nordeste;Livros;Técnico;4;177,85;711,40;Facebook Ads;30;19,79;Cancelado;;;
PED-0976;07/11/2024;CLI-5947;Fortaleza;PB;Nordeste;Brinquedos;Carrinho;3;1889,36;5668,08;E-mail Marketing;0;21,35;Processando;;;
PED-0977;05/03/2024;CLI-5419;Sorocaba;AL;Nordeste;Casa;Vaso Decorativo;1;309,39;309,39;TikTok Ads;0;48,07;Devolvido;;9;
PED-0978;23/07/2023;CLI-7738;Maringá;RS;Sul;Esportes;Garrafa Térmica;5;225,29;1126,45;Orgânico;25;11,47;Cancelado;;;
PED-0979;29/03/2023;CLI-6332;Maceió;AL;Nordeste;Livros;Não-Ficção;5;1514,78;7573,90;YouTube Ads;30;8,26;Em Transporte;;;
PED-0980;31/08/2024;CLI-3650;Aparecida de Goiânia;AP;Norte;Esportes;Garrafa Térmica;5;1497,79;7488,95;Influenciador;0;7,03;Devolvido;;25;
PED-0981;12/05/2024;CLI-4707;Maringá;AC;Norte;Alimentos;Vinho;3;2336,80;7010,40;E-mail Marketing;30;12,58;Em Transporte;;;
PED-0982;09/01/2024;CLI-6369;Goiânia;TO;Norte;Esportes;Bola;1;2853,25;2853,25;E-mail Marketing;20;10,88;Em Transporte;;;
PED-0983;30/09/2023;CLI-5663;Florianópolis;PB;Nordeste;Alimentos;Vinho;5;3243,88;16219,40;E-mail Marketing;10;16,05;Devolvido;;13;
PED-0984;09/02/2023;CLI-9177;Joinville;DF;Centro-Oeste;Alimentos;Cesta Orgânica;4;682,17;2728,68;YouTube Ads;25;35,84;Processando;;;
PED-0985;22/12/2024;CLI-7325;Londrina;AM;Norte;Brinquedos;Lego;2;660,45;1320,90;Instagram Ads;10;38,62;Em Transporte;;;
PED-0986;26/02/2024;CLI-9004;Joinville;CE;Nordeste;Casa;Vaso Decorativo;4;3038,58;12154,32;Instagram Ads;10;7,98;Em Transporte;;;
PED-0987;09/08/2024;CLI-1107;Sorocaba;MT;Centro-Oeste;Alimentos;Vinho;1;1951,26;1951,26;Facebook Ads;20;16,11;Devolvido;;15;
PED-0988;16/10/2023;CLI-5350;Londrina;MG;Sudeste;Alimentos;Café Especial;5;147,47;737,35;TikTok Ads;5;43,22;Entregue;5;21;Sim
PED-0989;04/09/2023;CLI-1981;Porto Alegre;MA;Nordeste;Livros;Romance;1;1087,55;1087,55;TikTok Ads;30;42,98;Entregue;5;19;Não
PED-0990;21/03/2024;CLI-2626;Niterói;SE;Nordeste;Casa;Almofada;2;1579,30;3158,60;Google Ads;0;37,00;Devolvido;;3;
PED-0991;19/03/2024;CLI-8161;Aparecida de Goiânia;MS;Centro-Oeste;Beleza;Maquiagem;2;643,82;1287,64;Influenciador;0;35,86;Cancelado;;;
PED-0992;06/02/2024;CLI-1388;Rio de Janeiro;SE;Nordeste;Moda;Tênis;3;425,15;1275,45;TikTok Ads;0;23,71;Processando;;;
PED-0993;04/08/2024;CLI-9791;Porto Velho;MT;Centro-Oeste;Beleza;Perfume;5;1808,92;9044,60;E-mail Marketing;25;21,02;Cancelado;;;
PED-0994;06/04/2023;CLI-7801;Cuiabá;AC;Norte;Brinquedos;Carrinho;3;1381,04;4143,12;E-mail Marketing;20;22,91;Entregue;4;3;Não
PED-0995;02/01/2024;CLI-3796;Belém;MA;Nordeste;Moda;Tênis;5;418,49;2092,45;Google Ads;0;31,44;Em Transporte;;;
PED-0996;10/08/2024;CLI-1367;João Pessoa;AL;Nordeste;Eletrônicos;Fone Bluetooth;3;922,64;2767,92;Facebook Ads;30;21,15;Processando;;;
PED-0997;24/08/2023;CLI-6627;Salvador;PI;Nordeste;Beleza;Protetor Solar;1;185,02;185,02;TikTok Ads;20;25,64;Processando;;;
PED-0998;27/11/2024;CLI-3959;Campinas;SC;Sul;Beleza;Protetor Solar;5;509,45;2547,25;TikTok Ads;10;26,89;Devolvido;;13;
PED-0999;22/08/2024;CLI-7704;Uberlândia;BA;Nordeste;Eletrônicos;Smartphone;4;957,08;3828,32;Orgânico;5;25,97;Em Transporte;;;
PED-1000;30/08/2024;CLI-7981;São Luís;RJ;Sudeste;Moda;Bolsa;2;3110,86;6221,72;YouTube Ads;0;15,92;Devolvido;;13;
